date,country,cpi,unemployment,inflation
2000-01-01,Austria,74.28,5.0,-0.38889633901031523
2000-02-01,Austria,74.85,5.4,0.7673667205169536
2000-03-01,Austria,74.92,5.3,0.09352037408150621
2000-04-01,Austria,74.78,4.2,-0.18686599038974983
2000-05-01,Austria,74.71,3.2,-0.09360791655523855
2000-06-01,Austria,75.0,3.0,0.38816758131442414
2000-07-01,Austria,74.78,3.1,-0.29333333333333184
2000-08-01,Austria,74.85,3.4,0.09360791655521955
2000-09-01,Austria,75.14,3.7,0.3874415497662074
2000-10-01,Austria,75.35,3.6,0.27947830715995975
2000-11-01,Austria,75.64,3.5,0.38487060384871435
2000-12-01,Austria,75.93,3.8,0.3833950290851484
2001-01-01,Austria,75.96,4.2,0.039510075069125405
2001-02-01,Austria,76.21,4.5,0.3291205897840969
2001-03-01,Austria,76.33,4.6,0.15745965096444636
2001-04-01,Austria,76.71,4.3,0.4978383335516775
2001-05-01,Austria,76.86,3.5,0.19554165037153656
2001-06-01,Austria,76.96,3.4,0.13010668748372928
2001-07-01,Austria,76.85,3.4,-0.1429313929313922
2001-08-01,Austria,76.66,3.6,-0.24723487312947007
2001-09-01,Austria,76.95,4.0,0.3782937646751973
2001-10-01,Austria,77.1,3.9,0.19493177387913121
2001-11-01,Austria,77.07,4.0,-0.038910505836577354
2001-12-01,Austria,77.27,4.4,0.2595043466978109
2002-01-01,Austria,77.4,5.1,0.1682412320434964
2002-02-01,Austria,77.53,5.5,0.16795865633074347
2002-03-01,Austria,77.63,5.5,0.128982329420862
2002-04-01,Austria,77.98,4.7,0.4508566275924366
2002-05-01,Austria,78.12,3.7,0.17953321364452496
2002-06-01,Austria,78.11,3.5,-0.012800819252438703
2002-07-01,Austria,77.98,3.6,-0.16643195493534177
2002-08-01,Austria,78.19,4.0,0.26929982046677836
2002-09-01,Austria,78.19,4.3,0.0
2002-10-01,Austria,78.36,4.2,0.21741910730272632
2002-11-01,Austria,78.36,4.1,0.0
2002-12-01,Austria,78.57,4.4,0.2679938744257194
2003-01-01,Austria,78.71,5.0,0.17818505791014455
2003-02-01,Austria,78.85,5.3,0.1778681234912979
2003-03-01,Austria,79.06,5.6,0.2663284717818744
2003-04-01,Austria,78.98,5.3,-0.101188970402224
2003-05-01,Austria,78.88,4.3,-0.12661433274247724
2003-06-01,Austria,78.89,4.2,0.012677484787024742
2003-07-01,Austria,78.79,4.1,-0.12675877804537244
2003-08-01,Austria,79.01,4.4,0.279223251681684
2003-09-01,Austria,79.22,4.6,0.26578914061510406
2003-10-01,Austria,79.2,4.6,-0.02524614996212575
2003-11-01,Austria,79.4,4.6,0.2525252525252561
2003-12-01,Austria,79.62,5.1,0.27707808564231595
2004-01-01,Austria,79.67,6.6,0.06279829188645711
2004-02-01,Austria,80.02,6.7,0.4393121626710108
2004-03-01,Austria,80.34,6.9,0.39990002499376076
2004-04-01,Austria,80.24,6.2,-0.12447099825741662
2004-05-01,Austria,80.53,5.3,0.3614157527417825
2004-06-01,Austria,80.68,5.3,0.1862659878306292
2004-07-01,Austria,80.44,5.2,-0.297471492315331
2004-08-01,Austria,80.75,5.4,0.3853804077573375
2004-09-01,Austria,80.68,5.8,-0.08668730650153954
2004-10-01,Austria,81.06,5.9,0.47099652949925064
2004-11-01,Austria,81.22,5.6,0.19738465334319835
2004-12-01,Austria,81.62,5.8,0.49248953459739686
2005-01-01,Austria,81.6,6.2,-0.02450379808871628
2005-02-01,Austria,81.87,6.6,0.33088235294118906
2005-03-01,Austria,82.26,6.9,0.4763649688530604
2005-04-01,Austria,82.08,5.9,-0.21881838074399076
2005-05-01,Austria,82.09,5.9,0.012183235867452628
2005-06-01,Austria,82.3,5.8,0.25581678645388445
2005-07-01,Austria,82.13,6.0,-0.20656136087485022
2005-08-01,Austria,82.26,5.5,0.1582856447096185
2005-09-01,Austria,82.73,5.7,0.5713591052759529
2005-10-01,Austria,82.77,6.1,0.04835005439380157
2005-11-01,Austria,82.63,6.1,-0.1691434094478683
2005-12-01,Austria,82.87,5.7,0.29045140989956325
2006-01-01,Austria,82.84,6.8,-0.03620127911186332
2006-02-01,Austria,83.12,7.0,0.3380009657170463
2006-03-01,Austria,83.34,7.0,0.2646775745909514
2006-04-01,Austria,83.82,5.8,0.5759539236860928
2006-05-01,Austria,83.83,4.9,0.011930326890962916
2006-06-01,Austria,83.84,5.7,0.011928903733752971
2006-07-01,Austria,83.71,5.4,-0.15505725190840847
2006-08-01,Austria,83.97,4.7,0.310596105602682
2006-09-01,Austria,83.85,4.9,-0.1429081814933959
2006-10-01,Austria,83.8,5.1,-0.05963029218842834
2006-11-01,Austria,83.91,5.1,0.13126491646777977
2006-12-01,Austria,84.22,5.3,0.3694434513168899
2007-01-01,Austria,84.28,5.7,0.07124198527665908
2007-02-01,Austria,84.54,6.3,0.3084954912197498
2007-03-01,Austria,84.94,5.8,0.4731488052992565
2007-04-01,Austria,85.3,5.6,0.4238285848834465
2007-05-01,Austria,85.45,5.4,0.17584994138335955
2007-06-01,Austria,85.45,4.8,0.0
2007-07-01,Austria,85.39,5.3,-0.07021650087770892
2007-08-01,Austria,85.42,5.2,0.03513291954561557
2007-09-01,Austria,85.63,4.5,0.2458440646218611
2007-10-01,Austria,86.2,4.8,0.6656545603176544
2007-11-01,Austria,86.61,4.9,0.4756380510440796
2007-12-01,Austria,87.14,4.3,0.611938575222262
2008-01-01,Austria,86.89,5.0,-0.28689465228368144
2008-02-01,Austria,87.16,5.5,0.31073771435147435
2008-03-01,Austria,87.95,5.1,0.9063790729692591
2008-04-01,Austria,88.18,4.0,0.2615122228538988
2008-05-01,Austria,88.66,4.0,0.5443411204354612
2008-06-01,Austria,88.9,3.7,0.27069704489060353
2008-07-01,Austria,88.64,4.0,-0.292463442069747
2008-08-01,Austria,88.48,4.5,-0.18050541516245103
2008-09-01,Austria,88.82,3.9,0.3842676311030619
2008-10-01,Austria,88.79,4.0,-0.03377617653680132
2008-11-01,Austria,88.56,4.7,-0.2590381799752269
2008-12-01,Austria,88.42,4.9,-0.1580849141824758
2009-01-01,Austria,87.9,5.5,-0.5881022393123683
2009-02-01,Austria,88.33,5.7,0.48919226393628285
2009-03-01,Austria,88.49,6.0,0.18113891090229434
2009-04-01,Austria,88.65,5.9,0.18081139111765263
2009-05-01,Austria,88.71,5.2,0.06768189509304914
2009-06-01,Austria,88.62,5.4,-0.101454176530255
2009-07-01,Austria,88.26,6.0,-0.4062288422477989
2009-08-01,Austria,88.62,5.4,0.4078857919782454
2009-09-01,Austria,88.8,6.1,0.20311442112389144
2009-10-01,Austria,88.9,5.4,0.11261261261262222
2009-11-01,Austria,89.08,6.1,0.2024746906636587
2009-12-01,Austria,89.35,5.3,0.3030983385720656
2010-01-01,Austria,88.98,5.6,-0.4141018466703865
2010-02-01,Austria,89.16,6.3,0.2022926500337071
2010-03-01,Austria,90.09,6.4,1.0430686406460374
2010-04-01,Austria,90.28,5.4,0.21090021090020838
2010-05-01,Austria,90.23,4.9,-0.05538325210456043
2010-06-01,Austria,90.22,5.1,-0.01108278842957455
2010-07-01,Austria,89.76,4.9,-0.509864774994451
2010-08-01,Austria,90.0,4.8,0.2673796791443793
2010-09-01,Austria,90.35,4.9,0.38888888888888257
2010-10-01,Austria,90.68,4.8,0.36524626452685394
2010-11-01,Austria,90.68,4.6,0.0
2010-12-01,Austria,91.3,4.6,0.6837229819144136
2011-01-01,Austria,91.24,5.4,-0.06571741511500798
2011-02-01,Austria,91.97,6.6,0.8000876808417404
2011-03-01,Austria,93.09,5.5,1.2177884092638953
2011-04-01,Austria,93.64,4.9,0.5908260822859567
2011-05-01,Austria,93.56,4.7,-0.08543357539512847
2011-06-01,Austria,93.53,4.2,-0.03206498503634153
2011-07-01,Austria,93.19,4.2,-0.36351972629103324
2011-08-01,Austria,93.34,4.0,0.16096147655328435
2011-09-01,Austria,93.9,4.1,0.5999571459181511
2011-10-01,Austria,94.11,4.9,0.223642172523955
2011-11-01,Austria,94.17,5.3,0.06375518010838623
2011-12-01,Austria,94.4,5.0,0.24423914197727936
2012-01-01,Austria,93.88,4.8,-0.5508474576271295
2012-02-01,Austria,94.38,6.2,0.5325948018747337
2012-03-01,Austria,95.55,5.3,1.2396694214876052
2012-04-01,Austria,95.82,4.9,0.28257456828884986
2012-05-01,Austria,95.63,5.0,-0.19828845752452282
2012-06-01,Austria,95.62,5.1,-0.01045696957020904
2012-07-01,Austria,95.13,5.1,-0.5124450951683843
2012-08-01,Austria,95.47,5.2,0.35740565541890407
2012-09-01,Austria,96.55,5.2,1.1312454174086082
2012-10-01,Austria,96.85,4.9,0.31071983428275207
2012-11-01,Austria,96.92,5.4,0.07227671657202622
2012-12-01,Austria,97.15,5.2,0.2373091209244779
2013-01-01,Austria,96.54,6.5,-0.6278950077200199
2013-02-01,Austria,96.87,6.6,0.3418272218769404
2013-03-01,Austria,97.8,6.8,0.9600495509445571
2013-04-01,Austria,97.82,5.4,0.02044989775050718
2013-05-01,Austria,97.94,5.1,0.12267429973421035
2013-06-01,Austria,97.77,5.0,-0.173575658566471
2013-07-01,Austria,97.15,5.6,-0.6341413521530023
2013-08-01,Austria,97.37,5.2,0.22645393721049803
2013-09-01,Austria,98.31,5.5,0.965389750436477
2013-10-01,Austria,98.3,5.5,-0.01017190519784876
2013-11-01,Austria,98.33,5.9,0.03051881993896352
2013-12-01,Austria,99.08,5.6,0.7627377199227092
2014-01-01,Austria,98.01,6.9,-1.0799354057327344
2014-02-01,Austria,98.3,6.7,0.29588817467604533
2014-03-01,Austria,99.22,7.0,0.9359104781281808
2014-04-01,Austria,99.35,5.5,0.13102197137673396
2014-05-01,Austria,99.44,5.4,0.09058882737796016
2014-06-01,Austria,99.43,6.1,-0.010056315366040734
2014-07-01,Austria,98.77,5.8,-0.6637835663280808
2014-08-01,Austria,98.79,5.4,0.02024906348082437
2014-09-01,Austria,99.69,5.9,0.9110233829334865
2014-10-01,Austria,99.7,5.7,0.010031096398841526
2014-11-01,Austria,99.84,6.0,0.1404212637913747
2014-12-01,Austria,99.88,6.0,0.040064102564094595
2015-01-01,Austria,98.48,6.5,-1.401682018422098
2015-02-01,Austria,98.75,6.9,0.2741673436230666
2015-03-01,Austria,100.15,6.9,1.4177215189873476
2015-04-01,Austria,100.28,6.2,0.12980529206190258
2015-05-01,Austria,100.45,6.1,0.16952532907858167
2015-06-01,Austria,100.4,5.8,-0.049776007964158445
2015-07-01,Austria,99.89,5.7,-0.5079681274900448
2015-08-01,Austria,99.73,5.6,-0.16017619381319112
2015-09-01,Austria,100.25,5.9,0.5214078010628658
2015-10-01,Austria,100.35,5.5,0.09975062344139084
2015-11-01,Austria,100.32,6.6,-0.02989536621823731
2015-12-01,Austria,100.95,6.1,0.6279904306220193
2016-01-01,Austria,99.85,7.3,-1.0896483407627622
2016-02-01,Austria,99.76,7.6,-0.0901352028041955
2016-03-01,Austria,100.82,6.9,1.062550120288681
2016-04-01,Austria,100.93,6.2,0.10910533624282251
2016-05-01,Austria,101.04,6.5,0.10898642623600459
2016-06-01,Austria,101.04,6.3,0.0
2016-07-01,Austria,100.49,6.2,-0.5443388756928061
2016-08-01,Austria,100.33,6.5,-0.15921982286794367
2016-09-01,Austria,101.33,6.1,0.9967108541812021
2016-10-01,Austria,101.72,5.9,0.38488108161452733
2016-11-01,Austria,101.79,6.0,0.06881635863154482
2016-12-01,Austria,102.55,5.9,0.7466352293938411
2017-01-01,Austria,101.91,6.7,-0.624085811799123
2017-02-01,Austria,102.13,7.2,0.21587675399862513
2017-03-01,Austria,102.94,6.8,0.793106824635271
2017-04-01,Austria,103.27,5.8,0.32057509228676734
2017-05-01,Austria,103.21,5.8,-0.05810012588360828
2017-06-01,Austria,103.06,5.2,-0.14533475438425683
2017-07-01,Austria,102.47,5.7,-0.572482049291678
2017-08-01,Austria,102.46,5.5,-0.00975895384015333
2017-09-01,Austria,103.9,5.6,1.405426507905536
2017-10-01,Austria,104.12,5.3,0.2117420596727612
2017-11-01,Austria,104.27,5.8,0.14406454091432142
2017-12-01,Austria,104.94,5.7,0.6425625779227023
2018-01-01,Austria,103.86,6.4,-1.0291595197255559
2018-02-01,Austria,104.12,6.1,0.25033699210476135
2018-03-01,Austria,105.05,5.8,0.8932001536688365
2018-04-01,Austria,105.29,5.2,0.22846263683960885
2018-05-01,Austria,105.4,4.4,0.10447335929337964
2018-06-01,Austria,105.46,4.8,0.05692599620492225
2018-07-01,Austria,104.83,5.1,-0.5973828939882377
2018-08-01,Austria,104.82,5.0,-0.009539254030339709
2018-09-01,Austria,106.11,5.0,1.2306811677160907
2018-10-01,Austria,106.62,5.1,0.48063330506079077
2018-11-01,Austria,106.64,4.5,0.01875820671543427
2018-12-01,Austria,106.74,5.1,0.09377344336083489
2019-01-01,Austria,105.62,5.5,-1.049278620948089
2019-02-01,Austria,105.61,6.0,-0.009467903806102173
2019-03-01,Austria,106.81,5.7,1.136256036360196
2019-04-01,Austria,107.12,5.0,0.2902349967231554
2019-05-01,Austria,107.18,4.7,0.056011949215834834
2019-06-01,Austria,107.11,4.3,-0.0653106922933452
2019-07-01,Austria,106.26,4.6,-0.7935766968536965
2019-08-01,Austria,106.34,4.7,0.07528703180876933
2019-09-01,Austria,107.42,4.3,1.0156103065638502
2019-10-01,Austria,107.72,4.7,0.27927760193632206
2019-11-01,Austria,107.92,4.0,0.18566654288897405
2019-12-01,Austria,108.69,4.6,0.7134914751667865
2020-01-01,Austria,107.91,4.8,-0.7176373171404924
2020-02-01,Austria,107.92,5.5,0.009266981744050705
2020-03-01,Austria,108.5,5.4,0.5374351371386197
2020-04-01,Austria,108.75,6.1,0.2304147465437788
2020-05-01,Austria,107.81,6.8,-0.8643678160919519
2020-06-01,Austria,108.25,7.4,0.4081254058065093
2020-07-01,Austria,108.14,6.3,-0.1016166281755191
2020-08-01,Austria,107.82,6.0,-0.29591270575181006
2020-09-01,Austria,108.67,6.0,0.7883509552958714
2020-10-01,Austria,108.93,5.7,0.23925646452563273
2020-11-01,Austria,109.13,5.7,0.1836041494537672
2020-12-01,Austria,109.79,6.6,0.6047832859891972
2021-01-01,Austria,109.05,8.4,-0.6740140267784034
2021-02-01,Austria,109.4,8.2,0.32095369096745396
2021-03-01,Austria,110.69,7.3,1.179159049360139
2021-04-01,Austria,110.83,7.3,0.12647935676212899
2021-05-01,Austria,111.04,6.5,0.18947938283858878
2021-06-01,Austria,111.28,5.8,0.21613832853025475
2021-07-01,Austria,111.18,5.6,-0.08986340762041185
2021-08-01,Austria,111.23,5.6,0.044972117287279324
2021-09-01,Austria,112.23,4.6,0.8990380293086396
2021-10-01,Austria,113.03,5.5,0.712821883631825
2021-11-01,Austria,113.62,4.9,0.5219853136335517
2021-12-01,Austria,113.95,4.7,0.2904418236226002
2022-01-01,Austria,113.93,5.3,-0.01755155770074245
2022-02-01,Austria,115.4,5.7,1.2902659527780205
2022-03-01,Austria,118.0,4.8,2.2530329289428024
2022-04-01,Austria,118.75,4.4,0.6355932203389831
2022-05-01,Austria,119.6,4.4,0.7157894736842058
2022-06-01,Austria,120.99,4.0,1.1622073578595322
2022-07-01,Austria,121.67,4.3,0.5620299198280906
2022-08-01,Austria,121.52,4.9,-0.12328429358100246
2022-09-01,Austria,124.58,4.9,2.5181040157998704
2022-10-01,Austria,126.09,4.3,1.2120725638144207
2022-11-01,Austria,126.31,5.3,0.1744785470695526
2022-12-01,Austria,125.96,4.8,-0.27709603356821194
2023-01-01,Austria,127.11,5.7,0.9129882502381755
2023-02-01,Austria,128.15,5.8,0.8181889701833107
2023-03-01,Austria,128.88,5.0,0.5696449473273427
2023-04-01,Austria,129.88,5.2,0.7759155803848542
2023-05-01,Austria,130.06,4.4,0.13858946720049803
2023-06-01,Austria,130.42,4.7,0.2767953252344958
2023-07-01,Austria,130.17,5.4,-0.19168839135101978
2023-08-01,Austria,130.59,5.1,0.32265498962895905
2023-09-01,Austria,131.75,5.1,0.8882762845547105
2023-10-01,Austria,132.24,4.8,0.37191650853890634
2023-11-01,Austria,132.46,4.7,0.1663641863278878
2023-12-01,Austria,133.08,5.4,0.4680658311943262
2024-01-01,Austria,132.6,5.5,-0.3606853020739541
2024-02-01,Austria,133.26,5.5,0.4977375565610834
2024-03-01,Austria,134.12,5.4,0.6453549452198812
2024-04-01,Austria,134.27,4.9,0.11184014315538747
2024-05-01,Austria,134.39,5.1,0.08937216057196405
2024-06-01,Austria,134.44,4.8,0.03720514919265673
2024-07-01,Austria,133.95,4.7,-0.36447485867302076
2024-08-01,Austria,133.77,5.3,-0.13437849944007346
2024-09-01,Austria,134.13,5.4,0.26911863646556416
2024-10-01,Austria,134.63,5.1,0.3727726832177738
2024-11-01,Austria,135.0,5.0,0.27482730446409015
2024-12-01,Austria,135.92,5.4,0.6814814814814723
2025-01-01,Austria,137.13,5.9,0.8902295467922366
2025-02-01,Austria,137.82,6.1,0.50317217239116
2025-03-01,Austria,138.27,6.0,0.32651284283849735
2000-01-01,Belgium,72.66,7.5,-1.3307984790874579
2000-02-01,Belgium,74.14,7.2,2.0368841178089787
2000-03-01,Belgium,74.49,6.8,0.4720798489344407
2000-04-01,Belgium,74.63,6.7,0.18794469056249238
2000-05-01,Belgium,74.84,6.4,0.2813881816963794
2000-06-01,Belgium,75.12,6.3,0.3741314804917171
2000-07-01,Belgium,74.35,6.8,-1.0250266240681711
2000-08-01,Belgium,75.47,7.3,1.5063887020847404
2000-09-01,Belgium,76.04,7.1,0.7552669935073637
2000-10-01,Belgium,75.9,7.0,-0.18411362440820694
2000-11-01,Belgium,76.04,6.8,0.18445322793148952
2000-12-01,Belgium,75.83,6.6,-0.27617043661231977
2001-01-01,Belgium,74.64,6.3,-1.5692997494395327
2001-02-01,Belgium,75.98,6.1,1.795284030010723
2001-03-01,Belgium,76.12,6.1,0.18425901553040347
2001-04-01,Belgium,76.8,6.3,0.8933263268523287
2001-05-01,Belgium,77.2,6.3,0.5208333333333408
2001-06-01,Belgium,77.34,6.0,0.18134715025906809
2001-07-01,Belgium,76.37,6.2,-1.2542022239462098
2001-08-01,Belgium,77.38,6.4,1.3225088385491566
2001-09-01,Belgium,77.49,6.8,0.14215559576117787
2001-10-01,Belgium,77.4,7.5,-0.11614401858302906
2001-11-01,Belgium,77.4,7.5,0.0
2001-12-01,Belgium,77.29,7.6,-0.14211886304909485
2002-01-01,Belgium,76.61,7.6,-0.8798033380773796
2002-02-01,Belgium,77.86,7.4,1.631640777966323
2002-03-01,Belgium,78.04,7.3,0.23118417672746833
2002-04-01,Belgium,78.09,7.1,0.06406970784212859
2002-05-01,Belgium,78.2,6.9,0.14086310667178822
2002-06-01,Belgium,77.99,6.8,-0.2685421994885012
2002-07-01,Belgium,77.25,7.5,-0.9488395948198423
2002-08-01,Belgium,78.33,7.6,1.3980582524271823
2002-09-01,Belgium,78.41,7.8,0.10213200561725813
2002-10-01,Belgium,78.34,8.0,-0.08927432725416808
2002-11-01,Belgium,78.23,8.1,-0.14041358182282285
2002-12-01,Belgium,78.32,8.2,0.11504537901059593
2003-01-01,Belgium,77.51,8.3,-1.0342185903983505
2003-02-01,Belgium,79.16,8.2,2.1287575796671288
2003-03-01,Belgium,79.38,8.0,0.2779181404749859
2003-04-01,Belgium,79.24,7.9,-0.17636684303351044
2003-05-01,Belgium,78.93,7.6,-0.39121655729428073
2003-06-01,Belgium,79.18,7.6,0.3167363486633726
2003-07-01,Belgium,78.32,8.3,-1.0861328618338135
2003-08-01,Belgium,79.64,8.4,1.685393258426976
2003-09-01,Belgium,79.75,8.4,0.13812154696132525
2003-10-01,Belgium,79.51,8.4,-0.30094043887146693
2003-11-01,Belgium,79.64,8.4,0.16350144635894284
2003-12-01,Belgium,79.6,8.6,-0.05022601707685366
2004-01-01,Belgium,78.59,8.9,-1.2688442211055162
2004-02-01,Belgium,80.05,8.8,1.85774271535818
2004-03-01,Belgium,80.11,8.3,0.07495315427857874
2004-04-01,Belgium,80.57,7.5,0.5742104606166443
2004-05-01,Belgium,80.82,7.2,0.310289189524637
2004-06-01,Belgium,80.75,7.4,-0.08661222469684879
2004-07-01,Belgium,79.92,8.8,-1.0278637770897812
2004-08-01,Belgium,81.27,9.3,1.689189189189182
2004-09-01,Belgium,81.19,9.3,-0.09843730773963122
2004-10-01,Belgium,81.58,8.7,0.48035472348811503
2004-11-01,Belgium,81.45,8.2,-0.15935278254473578
2004-12-01,Belgium,81.2,8.3,-0.3069367710251688
2005-01-01,Belgium,80.14,8.5,-1.3054187192118254
2005-02-01,Belgium,81.86,8.6,2.146244072872472
2005-03-01,Belgium,82.39,8.5,0.647446860493527
2005-04-01,Belgium,82.55,8.2,0.1941983250394424
2005-05-01,Belgium,82.65,8.1,0.12113870381587952
2005-06-01,Belgium,82.93,7.9,0.33877797943133836
2005-07-01,Belgium,82.1,8.6,-1.0008440853732214
2005-08-01,Belgium,83.59,8.7,1.8148599269184034
2005-09-01,Belgium,83.56,8.7,-0.035889460461779085
2005-10-01,Belgium,83.44,8.5,-0.1436093824796608
2005-11-01,Belgium,83.4,8.4,-0.04793863854265585
2005-12-01,Belgium,83.44,8.5,0.0479616306954341
2006-01-01,Belgium,82.33,8.7,-1.3302972195589637
2006-02-01,Belgium,84.22,8.7,2.2956394995748823
2006-03-01,Belgium,84.16,8.6,-0.07124198527665908
2006-04-01,Belgium,84.63,8.5,0.5584600760456261
2006-05-01,Belgium,84.93,8.3,0.35448422545198083
2006-06-01,Belgium,85.0,8.0,0.08242081714352194
2006-07-01,Belgium,84.09,8.2,-1.0705882352941136
2006-08-01,Belgium,85.54,8.1,1.7243429658699048
2006-09-01,Belgium,85.13,8.1,-0.47930792611644935
2006-10-01,Belgium,84.88,8.0,-0.29366850698931046
2006-11-01,Belgium,85.06,7.9,0.21206409048068667
2006-12-01,Belgium,85.17,7.9,0.1293204796614148
2007-01-01,Belgium,83.73,8.0,-1.690736174709402
2007-02-01,Belgium,85.71,8.0,2.3647438194195507
2007-03-01,Belgium,85.71,7.9,0.0
2007-04-01,Belgium,86.14,8.0,0.5016917512542374
2007-05-01,Belgium,86.04,7.7,-0.11609008590665697
2007-06-01,Belgium,86.1,7.2,0.06973500697348682
2007-07-01,Belgium,85.19,7.5,-1.0569105691056873
2007-08-01,Belgium,86.52,7.3,1.561216105176662
2007-09-01,Belgium,86.36,7.0,-0.18492834026814217
2007-10-01,Belgium,86.76,7.0,0.4631773969430358
2007-11-01,Belgium,87.5,7.0,0.8529276164130876
2007-12-01,Belgium,87.82,7.2,0.3657142857142779
2008-01-01,Belgium,86.68,7.3,-1.298109769984043
2008-02-01,Belgium,88.82,7.1,2.46885094600829
2008-03-01,Belgium,89.47,6.8,0.7318171582976871
2008-04-01,Belgium,89.65,6.4,0.20118475466637623
2008-05-01,Belgium,90.43,6.1,0.8700501952035706
2008-06-01,Belgium,91.06,6.5,0.6966714585867472
2008-07-01,Belgium,90.21,7.7,-0.9334504722161305
2008-08-01,Belgium,91.16,7.9,1.053098326127927
2008-09-01,Belgium,91.07,7.5,-0.09872751206669968
2008-10-01,Belgium,90.92,6.9,-0.16470846601514383
2008-11-01,Belgium,90.32,6.6,-0.659920809502869
2008-12-01,Belgium,90.19,6.9,-0.14393268379096041
2009-01-01,Belgium,88.5,8.0,-1.8738219314779883
2009-02-01,Belgium,90.54,8.0,2.305084745762719
2009-03-01,Belgium,90.04,7.9,-0.552242102937928
2009-04-01,Belgium,90.31,7.7,0.29986672589959573
2009-05-01,Belgium,90.21,7.4,-0.11072970878087535
2009-06-01,Belgium,90.1,7.6,-0.12193770092007476
2009-07-01,Belgium,88.65,8.3,-1.6093229744727953
2009-08-01,Belgium,90.51,8.4,2.0981387478849403
2009-09-01,Belgium,90.14,8.2,-0.4087946083305762
2009-10-01,Belgium,90.12,8.0,-0.022187708009758177
2009-11-01,Belgium,90.3,8.0,0.19973368841543787
2009-12-01,Belgium,90.49,8.4,0.21040974529346368
2010-01-01,Belgium,89.2,8.8,-1.4255718863962783
2010-02-01,Belgium,91.28,8.7,2.3318385650224194
2010-03-01,Belgium,91.75,8.5,0.5148992112182285
2010-04-01,Belgium,92.16,8.3,0.44686648501362025
2010-05-01,Belgium,92.48,8.1,0.34722222222223026
2010-06-01,Belgium,92.5,8.1,0.021626297577850367
2010-07-01,Belgium,90.81,8.9,-1.8270270270270246
2010-08-01,Belgium,92.67,8.8,2.04823257350512
2010-09-01,Belgium,92.78,8.5,0.11870076615949005
2010-10-01,Belgium,92.91,8.2,0.14011640439749456
2010-11-01,Belgium,93.02,7.9,0.11839414487138031
2010-12-01,Belgium,93.55,7.7,0.5697699419479695
2011-01-01,Belgium,92.31,7.5,-1.3254943880277872
2011-02-01,Belgium,94.48,7.2,2.3507745639692357
2011-03-01,Belgium,94.8,6.9,0.33869602032175394
2011-04-01,Belgium,95.05,6.7,0.26371308016877637
2011-05-01,Belgium,95.2,6.6,0.15781167806418273
2011-06-01,Belgium,95.52,6.7,0.3361344537815054
2011-07-01,Belgium,94.46,7.7,-1.1097152428810744
2011-08-01,Belgium,95.86,8.0,1.4821088291340312
2011-09-01,Belgium,95.77,7.8,-0.09388691842270333
2011-10-01,Belgium,95.9,7.3,0.1357418815913226
2011-11-01,Belgium,96.28,7.1,0.3962460896767418
2011-12-01,Belgium,96.53,7.1,0.2596593269630245
2012-01-01,Belgium,95.34,7.4,-1.2327773749093522
2012-02-01,Belgium,97.65,7.4,2.4229074889867865
2012-03-01,Belgium,97.75,7.2,0.10240655401945141
2012-04-01,Belgium,97.8,7.1,0.05115089514066205
2012-05-01,Belgium,97.71,7.0,-0.0920245398773041
2012-06-01,Belgium,97.59,7.0,-0.12281240405279945
2012-07-01,Belgium,96.33,7.6,-1.2911158930218314
2012-08-01,Belgium,98.35,7.9,2.096958372262012
2012-09-01,Belgium,98.27,8.0,-0.08134214539908317
2012-10-01,Belgium,98.45,8.2,0.18316882059632322
2012-11-01,Belgium,98.37,8.3,-0.08125952260030299
2012-12-01,Belgium,98.54,8.5,0.17281691572634106
2013-01-01,Belgium,96.74,8.7,-1.8266693728435268
2013-02-01,Belgium,99.14,8.6,2.4808765763903304
2013-03-01,Belgium,99.14,8.5,0.0
2013-04-01,Belgium,98.98,8.4,-0.16138793625176173
2013-05-01,Belgium,98.9,8.2,-0.08082440897150767
2013-06-01,Belgium,99.19,8.1,0.2932254802831062
2013-07-01,Belgium,97.91,8.7,-1.290452666599457
2013-08-01,Belgium,99.43,8.8,1.5524461239914311
2013-09-01,Belgium,99.26,8.7,-0.17097455496329245
2013-10-01,Belgium,99.15,8.6,-0.11082006850695086
2013-11-01,Belgium,99.25,8.6,0.10085728693897561
2013-12-01,Belgium,99.69,8.7,0.4433249370277055
2014-01-01,Belgium,97.82,9.0,-1.87581502658241
2014-02-01,Belgium,99.97,8.8,2.1979145369045243
2014-03-01,Belgium,99.94,8.7,-0.03000900270081138
2014-04-01,Belgium,99.74,8.5,-0.2001200720432288
2014-05-01,Belgium,99.59,8.2,-0.15039101664326396
2014-06-01,Belgium,99.74,8.1,0.15061753188070234
2014-07-01,Belgium,98.43,8.8,-1.313414878684568
2014-08-01,Belgium,99.83,8.9,1.4223305902671861
2014-09-01,Belgium,99.46,8.8,-0.3706300711209101
2014-10-01,Belgium,99.47,8.7,0.010054293183194367
2014-11-01,Belgium,99.31,8.6,-0.16085251834723693
2014-12-01,Belgium,99.3,8.7,-0.010069479407919761
2015-01-01,Belgium,97.2,8.9,-2.114803625377638
2015-02-01,Belgium,99.56,8.9,2.4279835390946496
2015-03-01,Belgium,99.82,8.9,0.261149055845712
2015-04-01,Belgium,100.11,8.7,0.2905229412943361
2015-05-01,Belgium,100.43,8.4,0.31964838677455537
2015-06-01,Belgium,100.6,8.2,0.1692721298416683
